,year,genre,name,rating,budget,PF
285,2005.672131147541,rom__com,4,4.650819672131147,225737704.9180328,0.24918032786885247
286,2005.688524590164,rom__com,4,4.62327868852459,225450819.67213115,0.23672131147540976
287,2005.704918032787,rom__com,4,4.595737704918033,225163934.4262295,0.22426229508196716
288,2005.72131147541,rom__com,4,4.568196721311475,224877049.18032786,0.21180327868852455
289,2005.7377049180327,rom__com,4,4.540655737704918,224590163.93442622,0.19934426229508195
290,2005.7540983606557,rom__com,4,4.5131147540983605,224303278.6885246,0.18688524590163935
291,2005.7704918032787,rom__com,4,4.485573770491803,224016393.44262296,0.17442622950819664
292,2005.7868852459017,rom__com,4,4.458032786885246,223729508.19672132,0.16196721311475404
293,2005.8032786885246,rom__com,4,4.430491803278688,223442622.95081967,0.14950819672131144
294,2005.8196721311476,rom__com,4,4.402950819672131,223155737.70491803,0.13704918032786884
295,2005.8360655737704,rom__com,4,4.3754098360655735,222868852.45901638,0.12459016393442623
296,2005.8524590163934,rom__com,4,4.347868852459016,222581967.21311474,0.11213114754098352
297,2005.8688524590164,rom__com,4,4.320327868852459,222295081.96721312,0.09967213114754092
298,2005.8852459016393,rom__com,4,4.292786885245901,222008196.72131148,0.08721311475409832
299,2005.9016393442623,rom__com,4,4.265245901639344,221721311.47540984,0.07475409836065572
300,2005.9180327868853,rom__com,4,4.237704918032787,221434426.2295082,0.06229508196721312
301,2005.9344262295083,rom__com,4,4.210163934426229,221147540.98360655,0.049836065573770405
302,2005.950819672131,rom__com,4,4.182622950819672,220860655.73770493,0.037377049180327804
303,2005.967213114754,rom__com,4,4.155081967213114,220573770.4918033,0.024918032786885203
304,2005.983606557377,rom__com,4,4.127540983606557,220286885.24590164,0.012459016393442601
305,2005,thriller,16,5.04,818000000,0.0
306,2005.016393442623,thriller,16,5.032786885245901,811475409.8360655,-0.0019672131147540984
307,2005.032786885246,thriller,16,5.025573770491803,804950819.6721312,-0.003934426229508197
308,2005.049180327869,thriller,16,5.0183606557377045,798426229.5081967,-0.005901639344262295
309,2005.0655737704917,thriller,16,5.011147540983607,791901639.3442622,-0.007868852459016393
310,2005.0819672131147,thriller,16,5.003934426229508,785377049.1803279,-0.009836065573770491
311,2005.0983606557377,thriller,16,4.99672131147541,778852459.0163934,-0.01180327868852459
312,2005.1147540983607,thriller,16,4.989508196721311,772327868.852459,-0.01377049180327869
313,2005.1311475409836,thriller,16,4.982295081967213,765803278.6885246,-0.015737704918032787
314,2005.1475409836066,thriller,16,4.975081967213114,759278688.5245901,-0.017704918032786884
315,2005.1639344262296,thriller,16,4.967868852459016,752754098.3606558,-0.019672131147540982
316,2005.1803278688524,thriller,16,4.960655737704918,746229508.1967213,-0.021639344262295083
317,2005.1967213114754,thriller,16,4.95344262295082,739704918.0327868,-0.02360655737704918
318,2005.2131147540983,thriller,16,4.946229508196721,733180327.8688525,-0.025573770491803278
319,2005.2295081967213,thriller,16,4.939016393442623,726655737.704918,-0.02754098360655738
320,2005.2459016393443,thriller,16,4.931803278688524,720131147.5409836,-0.029508196721311476
321,2005.2622950819673,thriller,16,4.924590163934426,713606557.3770492,-0.031475409836065574
322,2005.27868852459,thriller,16,4.9173770491803275,707081967.2131147,-0.03344262295081967
323,2005.295081967213,thriller,16,4.91016393442623,700557377.0491803,-0.03540983606557377
324,2005.311475409836,thriller,16,4.902950819672131,694032786.8852459,-0.037377049180327866
325,2005.327868852459,thriller,16,4.895737704918033,687508196.7213115,-0.039344262295081964
326,2005.344262295082,thriller,16,4.888524590163934,680983606.5573771,-0.04131147540983607
327,2005.360655737705,thriller,16,4.881311475409836,674459016.3934426,-0.043278688524590166
