year,genre,name,rating,budget,PF
2005,action,6,5.73,705000000,0.16
2005.09090909091,action,6,5.68545454545455,742500000,0.199090909090909
2005.18181818182,action,6,5.64090909090909,780000000,0.238181818181818
2005.27272727273,action,6,5.59636363636364,817500000,0.277272727272727
2005.36363636364,action,6,5.55181818181818,855000000,0.316363636363636
2005.45454545455,action,6,5.50727272727273,892500000,0.355454545454546
2005.54545454545,action,6,5.46272727272727,930000000,0.394545454545455
2005.63636363636,action,6,5.41818181818182,967500000,0.433636363636364
2005.72727272727,action,6,5.37363636363636,1005000000,0.472727272727273
2005.81818181818,action,6,5.32909090909091,1042500000,0.511818181818182
2005.90909090909,action,6,5.28454545454546,1080000000,0.550909090909091
2005,comedy,15,4.85,1552500000,0.67
2005.09090909091,comedy,15,4.90272727272727,1528181818.18182,0.68
2005.18181818182,comedy,15,4.95545454545455,1503863636.36364,0.69
2005.27272727273,comedy,15,5.00818181818182,1479545454.54545,0.7
2005.36363636364,comedy,15,5.06090909090909,1455227272.72727,0.71
2005.45454545455,comedy,15,5.11363636363636,1430909090.90909,0.72
2005.54545454545,comedy,15,5.16636363636364,1406590909.09091,0.73
2005.63636363636,comedy,15,5.21909090909091,1382272727.27273,0.74
2005.72727272727,comedy,15,5.27181818181818,1357954545.45455,0.75
2005.81818181818,comedy,15,5.32454545454545,1333636363.63636,0.76
